DATE,T_SUPPLY,T_RETURN
2021-06-01 0:15,16.875,16.375
2021-06-01 0:30,16.875,16.375
2021-06-01 0:45,16.925,16.4125
2021-06-01 1:00,16.925,16.4125
2021-06-01 1:15,17.0125,16.4875
2021-06-01 1:30,17.0125,16.4875
2021-06-01 1:45,17.05,16.525
2021-06-01 2:00,17.05,16.525
2021-06-01 2:15,17.1375,16.6125
2021-06-01 2:30,17.1375,16.6125
2021-06-01 2:45,17.1375,16.6
2021-06-01 3:00,17.1375,16.6
2021-06-01 3:15,17.25,16.6875
2021-06-01 3:30,17.25,16.6875
2021-06-01 3:45,17.25,16.6875
2021-06-01 4:00,17.25,16.6875
2021-06-01 4:15,17.3875,16.7625
2021-06-01 4:30,17.3875,16.7625
2021-06-01 4:45,17.4125,16.775
2021-06-01 5:00,17.4125,16.775
2021-06-01 5:15,17.4875,16.9
2021-06-01 5:30,17.4875,16.9
2021-06-01 5:45,17.5125,16.9125
2021-06-01 6:00,17.5375,16.9375
2021-06-01 6:15,17.6,16.975
2021-06-01 6:30,17.6,16.975
2021-06-01 6:45,17.6,16.975
2021-06-01 7:00,17.625,17
2021-06-01 7:15,17.675,17.025
2021-06-01 7:30,17.675,17.0375
2021-06-01 7:45,17.675,17.0375
2021-06-01 8:00,17.725,17.0625
2021-06-01 8:15,10.6,12.65
2021-06-01 8:30,9.3,13.7
2021-06-01 8:45,9.3,13.7
2021-06-01 9:00,8.65,12.9
2021-06-01 9:15,8.65,12.9
2021-06-01 9:30,7.15,11.15
2021-06-01 9:45,7.15,11.15
2021-06-01 10:00,6.95,10.25
2021-06-01 10:15,6.95,10.25
2021-06-01 10:30,7.85,9.25
2021-06-01 10:45,7.85,9.25
2021-06-01 11:00,6.8,9.25
2021-06-01 11:15,6.8,9.25
2021-06-01 11:30,6.65,8.95
2021-06-01 11:45,6.65,8.95
2021-06-01 12:00,6.8,9.1
2021-06-01 12:15,6.8,9.1
2021-06-01 12:30,6.9,9.25
2021-06-01 12:45,6.9,9.25
2021-06-01 13:00,7.05,9.45
2021-06-01 13:15,7.05,9.45
2021-06-01 13:30,7,9.55
2021-06-01 13:45,7,9.55
2021-06-01 14:00,8.6,9.65
2021-06-01 14:15,8.6,9.65
2021-06-01 14:30,6.8,9.5
2021-06-01 14:45,6.8,9.5
2021-06-01 15:00,7.05,9.75
2021-06-01 15:15,7.05,9.75
2021-06-01 15:30,6.75,9.35
2021-06-01 15:45,6.75,9.35
2021-06-01 16:00,6.75,9.35
2021-06-01 16:15,6.8,9.25
2021-06-01 16:30,6.65,9.05
2021-06-01 16:45,6.65,9.05
2021-06-01 17:00,6.65,9.05
2021-06-01 17:15,6.5,8.75
2021-06-01 17:30,6.5,8.6
2021-06-01 17:45,6.5,8.6
2021-06-01 18:00,6.55,8.65
2021-06-01 18:15,6.45,8.5
2021-06-01 18:30,6.15,7.85
2021-06-01 18:45,6.15,7.85
2021-06-01 19:00,6.15,7.85
2021-06-01 19:15,5.8,7.8
2021-06-01 19:30,5.6,7.6
2021-06-01 19:45,5.6,7.6
2021-06-01 20:00,5.6,7.6
2021-06-01 20:15,5.7,7.7
2021-06-01 20:30,11.575,10.6
2021-06-01 20:45,11.575,10.6
2021-06-01 21:00,11.575,10.6
2021-06-01 21:15,12.2,11.6625
2021-06-01 21:30,12.375,11.95
2021-06-01 21:45,12.375,11.95
2021-06-01 22:00,12.375,11.95
2021-06-01 22:15,12.4375,12
2021-06-01 22:30,12.55,12.05
2021-06-01 22:45,12.575,12.1125
2021-06-01 23:00,12.575,12.1125
2021-06-01 23:15,12.6625,12.125
2021-06-01 23:30,12.9125,12.2375
2021-06-01 23:45,12.95,12.2625
2021-06-02 0:00,12.95,12.2625
2021-06-02 0:15,13.2125,12.35
2021-06-02 0:30,13.2125,12.35
2021-06-02 0:45,13.2125,12.4
2021-06-02 1:00,13.2875,12.4375
2021-06-02 1:15,13.2875,12.4375
2021-06-02 1:30,13.45,12.45
2021-06-02 1:45,13.45,12.5125
2021-06-02 2:00,13.5125,12.525
2021-06-02 2:15,13.5125,12.525
2021-06-02 2:30,13.65,12.625
2021-06-02 2:45,13.6625,12.625
2021-06-02 3:00,13.725,12.65
2021-06-02 3:15,13.7625,12.6875
2021-06-02 3:30,13.85,12.725
2021-06-02 3:45,13.85,12.725
2021-06-02 4:00,13.9125,12.7625
2021-06-02 4:15,13.9125,12.7625
2021-06-02 4:30,14.025,12.85
2021-06-02 4:45,14.025,12.85
2021-06-02 5:00,14.075,12.9
2021-06-02 5:15,14.075,12.9
2021-06-02 5:30,14.175,12.9875
2021-06-02 5:45,14.2,12.9875
2021-06-02 6:00,14.2,12.9875
2021-06-02 6:15,14.2375,13.05
2021-06-02 6:30,14.325,13.1375
2021-06-02 6:45,14.325,13.1375
2021-06-02 7:00,14.325,13.1375
2021-06-02 7:15,14.325,13.1375
2021-06-02 7:30,14.425,13.225
2021-06-02 7:45,13.125,11.4
2021-06-02 8:00,13.125,11.4
2021-06-02 8:15,13.125,11.4
2021-06-02 8:30,9.35,10.45
2021-06-02 8:45,8.8,9.4
2021-06-02 9:00,8.8,9.4
2021-06-02 9:15,8.55,8.95
2021-06-02 9:30,8.55,8.8
2021-06-02 9:45,8.2,8.35
2021-06-02 10:00,8.2,8.35
2021-06-02 10:15,12.125,10.9375
2021-06-02 10:30,12.125,10.9375
2021-06-02 10:45,13.375,12.375
2021-06-02 11:00,13.375,12.375
2021-06-02 11:15,14,12.7875
2021-06-02 11:30,14,12.7875
2021-06-02 11:45,11.3,12.4
2021-06-02 12:00,11.3,12.4
2021-06-02 12:15,11.3,12.4
2021-06-02 12:30,11.3,12.4
2021-06-02 12:45,10.2,11.1
2021-06-02 13:00,10.2,11.1
2021-06-02 13:15,9.6,10.55
2021-06-02 13:30,9.6,10.55
2021-06-02 13:45,8.9,9.75
2021-06-02 14:00,11.3,9.65
2021-06-02 14:15,9.05,9.65
2021-06-02 14:30,9.05,9.65
2021-06-02 14:45,9.05,9.35
2021-06-02 15:00,9.15,9.45
2021-06-02 15:15,9.15,9.45
2021-06-02 15:30,8.85,9.15
2021-06-02 15:45,8.85,9.15
2021-06-02 16:00,8.75,8.95
2021-06-02 16:15,8.75,8.95
2021-06-02 16:30,8.85,9.05
2021-06-02 16:45,8.85,9.05
2021-06-02 17:00,8.5,8.65
2021-06-02 17:15,8.6,8.75
2021-06-02 17:30,8.4,8.55
2021-06-02 17:45,8.4,8.55
2021-06-02 18:00,8.5,8.6
2021-06-02 18:15,8.5,8.6
2021-06-02 18:30,7.65,8
2021-06-02 18:45,7.65,8
2021-06-02 19:00,6.8,7.65
2021-06-02 19:15,6.8,7.65
2021-06-02 19:30,8.65,7.85
2021-06-02 19:45,8.65,7.85
2021-06-02 20:00,8.9,8.05
2021-06-02 20:15,8.9,8.05
2021-06-02 20:30,7.5,8.15
2021-06-02 20:45,7.5,8.15
2021-06-02 21:00,12.2875,11.35
2021-06-02 21:15,12.2875,11.35
2021-06-02 21:30,12.5375,11.5875
2021-06-02 21:45,13.175,12.425
2021-06-02 22:00,13.175,12.425
2021-06-02 22:15,13.175,12.425
2021-06-02 22:30,13.3,12.5
2021-06-02 22:45,13.3,12.5
2021-06-02 23:00,13.45,12.6625
2021-06-02 23:15,13.45,12.6625
2021-06-02 23:30,13.45,12.6625
2021-06-02 23:45,13.6125,12.75
2021-06-03 0:00,13.85,12.85
2021-06-03 0:15,13.85,12.85
2021-06-03 0:30,13.9125,12.8875
2021-06-03 0:45,13.9125,12.8875
2021-06-03 1:00,14.0375,12.9625
2021-06-03 1:15,14.0375,12.9625
2021-06-03 1:30,14.0375,12.9625
2021-06-03 1:45,14.125,13.025
2021-06-03 2:00,14.25,13.0875
2021-06-03 2:15,14.25,13.0875
2021-06-03 2:30,14.25,13.0875
2021-06-03 2:45,14.325,13.1625
2021-06-03 3:00,14.4,13.2125
2021-06-03 3:15,14.4,13.2125
2021-06-03 3:30,14.4,13.2125
2021-06-03 3:45,14.4875,13.275
2021-06-03 4:00,14.575,13.375
2021-06-03 4:15,14.575,13.375
2021-06-03 4:30,14.575,13.375
2021-06-03 4:45,14.6125,13.3875
2021-06-03 5:00,14.7375,13.4625
2021-06-03 5:15,14.75,13.475
2021-06-03 5:30,14.775,13.5
2021-06-03 5:45,14.7875,13.5375
2021-06-03 6:00,14.85,13.575
2021-06-03 6:15,14.8875,13.6125
2021-06-03 6:30,14.9125,13.625
2021-06-03 6:45,14.9625,13.675
2021-06-03 7:00,15.025,13.7375
2021-06-03 7:15,15.0125,13.7125
2021-06-03 7:30,15.05,13.7625
2021-06-03 7:45,15.0625,13.7875
2021-06-03 8:00,15.1,13.8625
2021-06-03 8:15,15.1625,13.875
2021-06-03 8:30,9.05,12.3
2021-06-03 8:45,9.05,12.3
2021-06-03 9:00,8.1,12.1
2021-06-03 9:15,7.9,11.75
2021-06-03 9:30,7.6,11.25
2021-06-03 9:45,7.6,11.25
2021-06-03 10:00,6.8,10.15
2021-06-03 10:15,7.1,10.25
2021-06-03 10:30,7.05,9.95
2021-06-03 10:45,6.9,9.6
2021-06-03 11:00,6.95,9.65
2021-06-03 11:15,6.9,9.55
2021-06-03 11:30,6.95,9.6
2021-06-03 11:45,6.8,9.4
2021-06-03 12:00,6.9,9.55
2021-06-03 12:15,6.9,9.55
2021-06-03 12:30,6.9,9.55
2021-06-03 12:45,6.8,9.35
2021-06-03 13:00,6.9,9.35
2021-06-03 13:15,6.9,9.35
2021-06-03 13:30,6.9,9.35
2021-06-03 13:45,6.75,9.25
2021-06-03 14:00,6.65,9.1
2021-06-03 14:15,6.75,9.15
2021-06-03 14:30,6.75,9.15
2021-06-03 14:45,6.65,9.05
2021-06-03 15:00,6.65,9.05
2021-06-03 15:15,6.55,8.75
2021-06-03 15:30,6.55,8.75
2021-06-03 15:45,6.65,8.9
2021-06-03 16:00,6.55,8.7
2021-06-03 16:15,6.65,8.85
2021-06-03 16:30,6.65,8.85
2021-06-03 16:45,6.5,8.7
2021-06-03 17:00,6.3,8.35
2021-06-03 17:15,6.4,8.5
2021-06-03 17:30,6.4,8.5
2021-06-03 17:45,6.8,8.9
2021-06-03 18:00,6.7,8.9
2021-06-03 18:15,6.8,9
2021-06-03 18:30,6.8,9
2021-06-03 18:45,6.9,9.1
2021-06-03 19:00,7,9.2
2021-06-03 19:15,6.6,8.7
2021-06-03 19:30,6.6,8.7
2021-06-03 19:45,6.4,8.5
2021-06-03 20:00,6.4,8.5
2021-06-03 20:15,6.2,8.3
2021-06-03 20:30,6,8.1
2021-06-03 20:45,6,8.1
2021-06-03 21:00,6,8.1
2021-06-03 21:15,13.3375,12.0625
2021-06-03 21:30,13.475,12.2625
2021-06-03 21:45,13.475,12.2625
2021-06-03 22:00,13.55,12.325
2021-06-03 22:15,13.55,12.325
2021-06-03 22:30,13.6375,12.4
2021-06-03 22:45,13.6375,12.4
2021-06-03 23:00,13.75,12.475
2021-06-03 23:15,13.8,12.575
2021-06-03 23:30,13.85,12.575
2021-06-03 23:45,13.85,12.575
2021-06-04 0:00,13.9125,12.5875
2021-06-04 0:15,13.9,12.6125
2021-06-04 0:30,14.0375,12.675
2021-06-04 0:45,14.0375,12.675
2021-06-04 1:00,14.15,12.775
2021-06-04 1:15,14.2375,12.8625
2021-06-04 1:30,14.275,12.8875
2021-06-04 1:45,14.275,12.8875
2021-06-04 2:00,14.3125,12.9125
2021-06-04 2:15,14.3625,12.925
2021-06-04 2:30,14.4125,13.025
2021-06-04 2:45,14.4625,13
2021-06-04 3:00,14.4875,13.05
2021-06-04 3:15,14.5625,13.125
2021-06-04 3:30,14.6375,13.1875
2021-06-04 3:45,14.6375,13.1875
2021-06-04 4:00,14.7,13.2125
2021-06-04 4:15,14.825,13.3375
2021-06-04 4:30,14.825,13.3375
2021-06-04 4:45,14.825,13.3375
2021-06-04 5:00,14.85,13.3375
2021-06-04 5:15,14.85,13.3375
2021-06-04 5:30,14.975,13.4375
2021-06-04 5:45,14.975,13.4375
2021-06-04 6:00,14.975,13.4375
2021-06-04 6:15,15.05,13.525
2021-06-04 6:30,15.0875,13.55
2021-06-04 6:45,15.0875,13.55
2021-06-04 7:00,15.1125,13.525
2021-06-04 7:15,15.2,13.4625
2021-06-04 7:30,15.1625,13.475
2021-06-04 7:45,15.1625,13.475
2021-06-04 8:00,15.1625,13.475
2021-06-04 8:15,8.3,8.75
2021-06-04 8:30,9.15,9.55
2021-06-04 8:45,9.15,9.55
2021-06-04 9:00,8.55,8.95
2021-06-04 9:15,7.2,7.8
2021-06-04 9:30,8.35,7.65
2021-06-04 9:45,8.35,7.65
2021-06-04 10:00,8.45,7.75
2021-06-04 10:15,8.8,7.95
2021-06-04 10:30,7.4,7.95
2021-06-04 10:45,7.25,7.85
2021-06-04 11:00,7.1,7.7
2021-06-04 11:15,8.5,7.55
2021-06-04 11:30,8.8,8
2021-06-04 11:45,9.05,8.05
2021-06-04 12:00,7.5,8.1
2021-06-04 12:15,7.35,7.9
2021-06-04 12:30,6.85,7.7
2021-06-04 12:45,6.9,7.7
2021-06-04 13:00,8.25,7.65
2021-06-04 13:15,9.4,8.1
2021-06-04 13:30,9.4,8.1
2021-06-04 13:45,7.35,7.9
2021-06-04 14:00,7.35,7.9
2021-06-04 14:15,7.35,7.9
2021-06-04 14:30,7.35,7.9
2021-06-04 14:45,7.05,7.8
2021-06-04 15:00,7.05,7.8
2021-06-04 15:15,7.05,7.55
2021-06-04 15:30,8.7,7.9
2021-06-04 15:45,7.75,8.3
2021-06-04 16:00,7.75,8.3
2021-06-04 16:15,7.7,8.15
2021-06-04 16:30,7.7,8.15
2021-06-04 16:45,6,9.8
2021-06-04 17:00,6,9.8
2021-06-04 17:15,6.3,10.1
2021-06-04 17:30,6.6,10.5
2021-06-04 17:45,6.6,10.4
2021-06-04 18:00,6.6,10.4
2021-06-04 18:15,6.7,10.6
2021-06-04 18:30,6.7,10.6
2021-06-04 18:45,5.8,9.6
2021-06-04 19:00,5.8,9.6
2021-06-04 19:15,5.6,9.3
2021-06-04 19:30,8.3,8.7
2021-06-04 19:45,8.3,8.7
2021-06-04 20:00,8.3,8.7
2021-06-04 20:15,8.5,9
2021-06-04 20:30,8.5,9
2021-06-04 20:45,13.2,12.325
2021-06-04 21:00,13.2,12.325
2021-06-04 21:15,13.2,12.325
2021-06-04 21:30,13.7375,12.9625
2021-06-04 21:45,13.9625,13.2125
2021-06-04 22:00,13.9625,13.2125
2021-06-04 22:15,14.025,13.2625
2021-06-04 22:30,14.125,13.3125
2021-06-04 22:45,14.25,13.425
2021-06-04 23:00,14.25,13.425
2021-06-04 23:15,14.25,13.425
2021-06-04 23:30,14.4,13.4875
2021-06-04 23:45,14.625,13.6875
2021-06-05 0:00,14.625,13.6875
2021-06-05 0:15,14.625,13.6875
2021-06-05 0:30,14.625,13.6875
2021-06-05 0:45,14.7875,13.75
2021-06-05 1:00,14.7875,13.75
2021-06-05 1:15,14.7875,13.75
2021-06-05 1:30,14.85,13.8
2021-06-05 1:45,14.975,13.8875
2021-06-05 2:00,14.975,13.8875
2021-06-05 2:15,14.975,13.8875
2021-06-05 2:30,15.05,13.925
2021-06-05 2:45,15.125,13.9375
2021-06-05 3:00,15.125,13.9625
2021-06-05 3:15,15.125,13.9625
2021-06-05 3:30,15.2,14.0375
2021-06-05 3:45,15.2375,14.0625
2021-06-05 4:00,15.275,14.0625
2021-06-05 4:15,15.275,14.0625
2021-06-05 4:30,15.3375,14.125
2021-06-05 4:45,15.4125,14.15
2021-06-05 5:00,15.425,14.2
2021-06-05 5:15,15.45,14.2125
2021-06-05 5:30,15.45,14.2125
2021-06-05 5:45,15.525,14.275
2021-06-05 6:00,15.5375,14.2625
2021-06-05 6:15,15.5375,14.2625
2021-06-05 6:30,15.6,14.35
2021-06-05 6:45,15.625,14.3875
2021-06-05 7:00,15.625,14.3875
2021-06-05 7:15,15.7,14.4125
2021-06-05 7:30,15.7,14.4125
2021-06-05 7:45,15.7875,14.4875
2021-06-05 8:00,15.8125,14.5
2021-06-05 8:15,15.8375,14.5375
2021-06-05 8:30,15.8375,14.5375
2021-06-05 8:45,15.225,13.975
2021-06-05 9:00,15.7625,14.5
2021-06-05 9:15,16.1875,14.8875
2021-06-05 9:30,11.5,12.7
2021-06-05 9:45,10.6,11.9
2021-06-05 10:00,10.2,11.8
2021-06-05 10:15,10.2,11.8
2021-06-05 10:30,9.8,11.6
2021-06-05 10:45,8.7,10.4
2021-06-05 11:00,8.7,10.4
2021-06-05 11:15,8.7,10.4
2021-06-05 11:30,8.7,10.4
2021-06-05 11:45,7.8,9.6
2021-06-05 12:00,7.3,9.2
2021-06-05 12:15,7.3,9.2
2021-06-05 12:30,6.9,8.8
2021-06-05 12:45,7.8,8.7
2021-06-05 13:00,9,9.2
2021-06-05 13:15,9,9.2
2021-06-05 13:30,9,9.2
2021-06-05 13:45,9.3,9.4
2021-06-05 14:00,7.7,9.6
2021-06-05 14:15,7.7,9.6
2021-06-05 14:30,7.7,9.6
2021-06-05 14:45,7.3,9.2
2021-06-05 15:00,14.075,13.7
2021-06-05 15:15,14.075,13.7
2021-06-05 15:30,14.225,13.8
2021-06-05 15:45,14.225,13.8
2021-06-05 16:00,14.5375,14.05
2021-06-05 16:15,14.5375,14.05
2021-06-05 16:30,14.675,14.2
2021-06-05 16:45,14.675,14.2
2021-06-05 17:00,14.9875,14.4125
2021-06-05 17:15,15.0375,14.475
2021-06-05 17:30,9.6,11.4
2021-06-05 17:45,9.6,11.4
2021-06-05 18:00,8.9,10.9
2021-06-05 18:15,8.6,10.7
2021-06-05 18:30,8.2,10.3
2021-06-05 18:45,7.9,10.1
2021-06-05 19:00,7.7,9.7
2021-06-05 19:15,7.4,9.4
2021-06-05 19:30,7.1,9.2
2021-06-05 19:45,7.1,9.2
2021-06-05 20:00,14.6375,14.1875
2021-06-05 20:15,14.6125,14.2
2021-06-05 20:30,14.7625,14.325
2021-06-05 20:45,14.7625,14.325
2021-06-05 21:00,15,14.575
2021-06-05 21:15,15.125,14.6875
2021-06-05 21:30,15.125,14.6875
2021-06-05 21:45,15.3375,14.9125
2021-06-05 22:00,15.3375,14.9125
2021-06-05 22:15,15.4375,14.9875
2021-06-05 22:30,15.4375,14.9875
2021-06-05 22:45,15.5375,15.0625
2021-06-05 23:00,15.5375,15.0625
2021-06-05 23:15,15.625,15.125
2021-06-05 23:30,15.625,15.125
2021-06-05 23:45,15.6625,15.1625
2021-06-06 0:00,15.7625,15.2375
2021-06-06 0:15,15.7625,15.2375
2021-06-06 0:30,15.8,15.2375
2021-06-06 0:45,15.8625,15.2875
2021-06-06 1:00,15.8625,15.2875
2021-06-06 1:15,16.0125,15.3875
2021-06-06 1:30,16.0125,15.3875
2021-06-06 1:45,16.0375,15.3875
2021-06-06 2:00,16.175,15.4875
2021-06-06 2:15,16.175,15.4875
2021-06-06 2:30,16.175,15.4875
2021-06-06 2:45,16.1875,15.4875
2021-06-06 3:00,16.1875,15.4875
2021-06-06 3:15,16.325,15.5875
2021-06-06 3:30,16.325,15.5875
2021-06-06 3:45,16.3375,15.6125
2021-06-06 4:00,16.3375,15.6125
2021-06-06 4:15,16.4625,15.6875
2021-06-06 4:30,16.4625,15.6875
2021-06-06 4:45,16.4625,15.6875
2021-06-06 5:00,16.5375,15.725
2021-06-06 5:15,16.6,15.775
2021-06-06 5:30,16.6,15.775
2021-06-06 5:45,16.625,15.8125
2021-06-06 6:00,16.6375,15.825
2021-06-06 6:15,16.6875,15.85
2021-06-06 6:30,16.6875,15.85
2021-06-06 6:45,16.6875,15.85
2021-06-06 7:00,16.7625,15.925
2021-06-06 7:15,16.8375,15.9625
2021-06-06 7:30,16.8375,15.9625
2021-06-06 7:45,16.9,16.0125
2021-06-06 8:00,16.9125,16.0375
2021-06-06 8:15,16.975,16.075
2021-06-06 8:30,16.9875,16.0875
2021-06-06 8:45,16.375,15.5625
2021-06-06 9:00,16.6875,15.8125
2021-06-06 9:15,10.9,13.1
2021-06-06 9:30,10.9,13.1
2021-06-06 9:45,10.9,13.1
2021-06-06 10:00,10.3,12.7
2021-06-06 10:15,9.9,12.2
2021-06-06 10:30,9.8,12
2021-06-06 10:45,9.8,12
2021-06-06 11:00,9.4,11.5
2021-06-06 11:15,9.2,11.3
2021-06-06 11:30,8.9,11.1
2021-06-06 11:45,8.9,11.1
2021-06-06 12:00,9.1,10.9
2021-06-06 12:15,9.1,10.9
2021-06-06 12:30,9.7,10.8
2021-06-06 12:45,8.6,10.6
2021-06-06 13:00,8.6,10.6
2021-06-06 13:15,8.4,10.4
2021-06-06 13:30,8.5,10.4
2021-06-06 13:45,9.4,10.6
2021-06-06 14:00,9.4,10.6
2021-06-06 14:15,9,10.5
2021-06-06 14:30,9.6,10.7
2021-06-06 14:45,8.2,10.5
2021-06-06 15:00,8.2,10.5
2021-06-06 15:15,8.7,10.6
2021-06-06 15:30,8.5,10.5
2021-06-06 15:45,9.4,10.5
2021-06-06 16:00,9.4,10.5
2021-06-06 16:15,9.1,10.5
2021-06-06 16:30,8.8,10.8
2021-06-06 16:45,8.8,10.8
2021-06-06 17:00,8.8,10.8
2021-06-06 17:15,9.2,10.7
2021-06-06 17:30,9.2,10.7
2021-06-06 17:45,9.2,10.7
2021-06-06 18:00,9.2,10.7
2021-06-06 18:15,8.4,10.5
2021-06-06 18:30,9,10.6
2021-06-06 18:45,9,10.6
2021-06-06 19:00,9,10.6
2021-06-06 19:15,9.4,10.5
2021-06-06 19:30,8.4,10.4
2021-06-06 19:45,8.4,10.4
2021-06-06 20:00,8.4,10.4
2021-06-06 20:15,8.6,10.5
2021-06-06 20:30,9.6,10.6
2021-06-06 20:45,9.6,10.6
2021-06-06 21:00,16.5625,15.8375
2021-06-06 21:15,16.5625,15.8375
2021-06-06 21:30,16.8875,16.2625
2021-06-06 21:45,16.8875,16.2625
2021-06-06 22:00,16.9,16.3375
2021-06-06 22:15,16.9,16.3375
2021-06-06 22:30,17.0625,16.4125
2021-06-06 22:45,17.0625,16.4125
2021-06-06 23:00,17.0625,16.425
2021-06-06 23:15,17.125,16.4375
2021-06-06 23:30,17.2,16.475
2021-06-06 23:45,17.3125,16.5875
2021-06-07 0:00,17.3125,16.5875
2021-06-07 0:15,17.3125,16.5875
2021-06-07 0:30,17.3125,16.5875
2021-06-07 0:45,17.375,16.6125
2021-06-07 1:00,17.4125,16.65
2021-06-07 1:15,17.4375,16.65
2021-06-07 1:30,17.525,16.675
2021-06-07 1:45,17.5125,16.6875
2021-06-07 2:00,17.575,16.7125
2021-06-07 2:15,17.6,16.75
2021-06-07 2:30,17.6375,16.7625
2021-06-07 2:45,17.6875,16.8
2021-06-07 3:00,17.6875,16.825
2021-06-07 3:15,17.725,16.825
2021-06-07 3:30,17.775,16.8625
2021-06-07 3:45,17.825,16.8875
2021-06-07 4:00,17.825,16.8875
2021-06-07 4:15,17.85,16.925
2021-06-07 4:30,17.85,16.925
2021-06-07 4:45,17.925,16.95
2021-06-07 5:00,17.975,16.95
2021-06-07 5:15,18,17.0125
2021-06-07 5:30,18,17.0125
2021-06-07 5:45,18.0625,17.05
2021-06-07 6:00,18.0625,17.05
2021-06-07 6:15,18.1125,17.0875
2021-06-07 6:30,18.1125,17.0875
2021-06-07 6:45,18.175,17.15
2021-06-07 7:00,18.175,17.15
2021-06-07 7:15,18.2375,17.1625
2021-06-07 7:30,18.25,17.2
2021-06-07 7:45,18.325,17.2375
2021-06-07 8:00,18.325,17.2375
2021-06-07 8:15,15.9,14
2021-06-07 8:30,15.9,14
2021-06-07 8:45,9.75,13.95
2021-06-07 9:00,9.75,13.95
2021-06-07 9:15,9,13.05
2021-06-07 9:30,8.4,12.5
2021-06-07 9:45,7.8,11.75
2021-06-07 10:00,7.8,11.75
2021-06-07 10:15,7.45,11.25
2021-06-07 10:30,7.45,11.25
2021-06-07 10:45,7,10.4
2021-06-07 11:00,7,10.4
2021-06-07 11:15,7.05,10.15
2021-06-07 11:30,7.2,10.15
2021-06-07 11:45,7.1,9.95
2021-06-07 12:00,7.1,9.95
2021-06-07 12:15,7,9.85
2021-06-07 12:30,7,9.75
2021-06-07 12:45,6.95,9.7
2021-06-07 13:00,6.95,9.7
2021-06-07 13:15,6.85,9.55
2021-06-07 13:30,6.85,9.55
2021-06-07 13:45,7,10.1
2021-06-07 14:00,7,10.1
2021-06-07 14:15,7,10.1
2021-06-07 14:30,7.3,10.35
2021-06-07 14:45,7.3,10.35
2021-06-07 15:00,7.4,10.55
2021-06-07 15:15,7.75,10.25
2021-06-07 15:30,7.4,10.45
2021-06-07 15:45,7.2,10.35
2021-06-07 16:00,7.2,10.25
2021-06-07 16:15,7.35,10.55
2021-06-07 16:30,7.3,10.4
2021-06-07 16:45,7.4,10.6
2021-06-07 17:00,7.5,11.1
2021-06-07 17:15,7.5,11.1
2021-06-07 17:30,7.6,11.4
2021-06-07 17:45,7.5,11.6
2021-06-07 18:00,7.4,11.6
2021-06-07 18:15,7.4,11.4
2021-06-07 18:30,7.2,11.3
2021-06-07 18:45,7.1,11.1
2021-06-07 19:00,7.1,10.8
2021-06-07 19:15,7.2,10.6
2021-06-07 19:30,7.2,10.1
2021-06-07 19:45,7.3,9.5
2021-06-07 20:00,7.2,9.4
2021-06-07 20:15,7.1,9.3
2021-06-07 20:30,7.1,9.3
2021-06-07 20:45,14.8625,12.9875
2021-06-07 21:00,14.8875,13.025
2021-06-07 21:15,15.0875,13.4125
2021-06-07 21:30,15.2625,13.675
2021-06-07 21:45,15.375,13.7875
2021-06-07 22:00,15.4,13.875
2021-06-07 22:15,15.475,13.9125
2021-06-07 22:30,15.525,13.975
2021-06-07 22:45,15.7,14.1125
2021-06-07 23:00,15.7,14.1125
2021-06-07 23:15,15.7,14.1125
2021-06-07 23:30,15.7,14.1125
2021-06-07 23:45,15.75,14.125
2021-06-08 0:00,15.95,14.2875
2021-06-08 0:15,15.95,14.2875
2021-06-08 0:30,16,14.3125
2021-06-08 0:45,16,14.3125
2021-06-08 1:00,16.1,14.3875
2021-06-08 1:15,16.1,14.3875
2021-06-08 1:30,16.1375,14.4125
2021-06-08 1:45,16.2125,14.4625
2021-06-08 2:00,16.3,14.5375
2021-06-08 2:15,16.3,14.5375
2021-06-08 2:30,16.3375,14.5875
2021-06-08 2:45,16.4,14.6
2021-06-08 3:00,16.4625,14.675
2021-06-08 3:15,16.4625,14.675
2021-06-08 3:30,16.5125,14.7
2021-06-08 3:45,16.5125,14.7
2021-06-08 4:00,16.625,14.8125
2021-06-08 4:15,16.625,14.8125
2021-06-08 4:30,16.6625,14.85
2021-06-08 4:45,16.6625,14.85
2021-06-08 5:00,16.8,14.95
2021-06-08 5:15,16.8,14.95
2021-06-08 5:30,16.85,14.9625
2021-06-08 5:45,16.875,15
2021-06-08 6:00,16.9,15.0625
2021-06-08 6:15,16.925,15.0625
2021-06-08 6:30,16.975,15.075
2021-06-08 6:45,17,15.1375
2021-06-08 7:00,17.075,15.1875
2021-06-08 7:15,17.0625,15.1625
2021-06-08 7:30,17.1,15.225
2021-06-08 7:45,17.1625,15.2625
2021-06-08 8:00,10.45,11.3
2021-06-08 8:15,10.5,11.6
2021-06-08 8:30,10.7,11.65
2021-06-08 8:45,10.15,10.95
2021-06-08 9:00,9.6,10.25
2021-06-08 9:15,9.5,10.1
2021-06-08 9:30,9.45,9.95
2021-06-08 9:45,9.35,9.85
2021-06-08 10:00,9.25,9.65
2021-06-08 10:15,9.2,9.55
2021-06-08 10:30,9.1,9.55
2021-06-08 10:45,9.4,9.7
2021-06-08 11:00,9.35,9.7
2021-06-08 11:15,9.3,9.6
2021-06-08 11:30,9.35,9.6
2021-06-08 11:45,9.35,9.6
2021-06-08 12:00,9.5,9.85
