total_rt,operation,air_temp,T_return(Simul),T_supply(Simul),T_return(Real),T_supply(Real),date
303.68,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",17.9,11.704570100697136,7.0,9.7,7.8,2021-06-13 19:15:00
303.68,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",17.9,11.704570100697136,14.604674559840017,9.7,7.8,2021-06-13 19:30:00
295.09,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",18.1,15.401079662903483,15.411079662903482,9.4,7.5,2021-06-13 19:45:00
295.09,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",18.0,15.11133725552552,15.13133725552552,9.4,7.5,2021-06-13 20:00:00
295.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,16.19707584671649,16.217075846716494,17.625,18.15,2021-06-13 20:15:00
295.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.3,15.714959453013197,15.734959453013197,17.625,18.15,2021-06-13 20:30:00
295.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.0,14.9842232469391,15.0042232469391,17.6625,18.175,2021-06-13 20:45:00
295.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.8,15.738991890602637,15.758991890602637,17.6625,18.175,2021-06-13 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,15.780000000000003,15.800000000000002,17.9625,18.375,2021-06-13 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.6,15.82,15.84,17.9625,18.375,2021-06-13 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.4,15.859999999999996,15.879999999999995,18.0,18.425,2021-06-13 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.5,15.899999999999993,15.919999999999993,18.0375,18.45,2021-06-13 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.4,15.940000000000005,15.960000000000004,18.0875,18.45,2021-06-13 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,15.98,16.0,18.0875,18.45,2021-06-13 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,16.02,16.040000000000003,18.05,18.45,2021-06-13 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.060000000000006,16.08000000000001,18.1125,18.4625,2021-06-13 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.1,16.120000000000005,18.125,18.5125,2021-06-13 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.14,16.160000000000004,18.1375,18.5375,2021-06-13 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.18000000000001,16.200000000000014,18.1375,18.5375,2021-06-13 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.220000000000006,16.230000000000008,18.2,18.6625,2021-06-14 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,16.250000000000004,16.260000000000005,18.2,18.6625,2021-06-14 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.280000000000005,16.290000000000006,18.2,18.6625,2021-06-14 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.310000000000006,16.320000000000007,18.225,18.65,2021-06-14 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.339999999999993,16.349999999999994,18.2375,18.7,2021-06-14 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.370000000000008,16.38000000000001,18.2625,18.7625,2021-06-14 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.399999999999995,16.409999999999997,18.2625,18.7875,2021-06-14 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.43000000000001,16.440000000000012,18.275,18.775,2021-06-14 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.459999999999997,16.47,18.2625,18.8125,2021-06-14 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,16.49,16.5,18.3375,18.8625,2021-06-14 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,16.52,16.53,18.3375,18.8625,2021-06-14 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.549999999999997,16.56,18.35,18.9125,2021-06-14 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.58,16.59,18.35,18.925,2021-06-14 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.61,16.62,18.3875,19.0,2021-06-14 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.6,16.64,16.650000000000002,18.3875,19.0,2021-06-14 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.67,16.680000000000003,18.425,19.0375,2021-06-14 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.7,16.700000000000003,16.710000000000004,18.425,19.0125,2021-06-14 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.5,16.73,16.740000000000002,18.4375,19.0875,2021-06-14 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.4,16.76,16.770000000000003,18.45,19.0625,2021-06-14 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.3,16.790000000000003,16.800000000000004,18.5125,19.1,2021-06-14 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.3,16.82,16.830000000000002,18.4875,19.1125,2021-06-14 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.4,16.85,16.860000000000003,18.5375,19.175,2021-06-14 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.3,16.880000000000003,16.890000000000004,18.5375,19.175,2021-06-14 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.2,16.910000000000004,16.920000000000005,18.5125,19.2,2021-06-14 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.3,16.940000000000005,16.950000000000006,18.5625,19.2125,2021-06-14 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.4,16.970000000000006,16.980000000000008,18.5625,19.275,2021-06-14 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.4,17.000000000000004,17.010000000000005,18.5875,19.2625,2021-06-14 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.5,17.030000000000005,17.040000000000006,18.625,19.3125,2021-06-14 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,17.060000000000006,17.070000000000007,18.6125,19.35,2021-06-14 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,17.089999999999993,17.099999999999994,18.6125,19.4,2021-06-14 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",15.8,17.120000000000008,17.13000000000001,18.6125,19.4,2021-06-14 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.0,17.149999999999995,17.159999999999997,18.6125,19.4,2021-06-14 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.1,17.18000000000001,17.190000000000012,17.2875,17.8375,2021-06-14 08:00:00
663.27,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",16.1,15.566231148275348,15.576231148275347,17.2875,17.8375,2021-06-14 08:15:00
663.27,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",16.6,15.259490070180679,8.719490070180678,11.7,10.85,2021-06-14 08:30:00
663.27,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",17.1,13.681993429893982,7.141993429893982,11.7,10.85,2021-06-14 08:45:00
620.5,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.2,12.079027302395925,7.0,11.7,10.85,2021-06-14 09:00:00
620.5,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.2,11.938868104752048,7.0,10.7,10.05,2021-06-14 09:15:00
647.38,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.0,11.947424728717715,7.0,10.25,9.7,2021-06-14 09:30:00
647.38,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.5,11.947424728717715,7.0,10.25,9.7,2021-06-14 09:45:00
636.99,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.1,11.944349580875503,7.0,10.15,9.65,2021-06-14 10:00:00
636.99,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.6,11.944349580875503,7.0,9.95,9.55,2021-06-14 10:15:00
628.84,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.7,11.941846758349707,7.0,9.9,9.5,2021-06-14 10:30:00
628.84,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.6,11.941846758349707,7.0,9.9,9.5,2021-06-14 10:45:00
629.34,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.4,11.942211055276383,7.0,9.85,9.5,2021-06-14 11:00:00
629.34,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.1,11.942211055276383,7.0,9.8,9.35,2021-06-14 11:15:00
627.02,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.9,11.941371158392432,7.0,9.65,9.3,2021-06-14 11:30:00
588.49,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.9,11.926167754897037,7.0,9.55,9.25,2021-06-14 11:45:00
588.49,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.3,11.926167754897037,7.0,9.65,9.35,2021-06-14 12:00:00
597.99,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.6,11.930167367466401,7.0,9.65,9.3,2021-06-14 12:15:00
597.32,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.6,11.92985062309152,7.0,9.65,9.3,2021-06-14 12:30:00
583.87,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.8,11.924276920482335,7.0,9.6,9.35,2021-06-14 12:45:00
583.87,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.6,11.924276920482335,7.0,9.7,9.45,2021-06-14 13:00:00
606.78,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.1,11.933647747601237,7.0,10.0,9.7,2021-06-14 13:15:00
606.78,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.1,11.933647747601237,7.0,10.0,9.7,2021-06-14 13:30:00
600.31,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.6,11.930989155438715,7.0,9.75,9.45,2021-06-14 13:45:00
600.31,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.8,11.930989155438715,7.0,9.85,9.55,2021-06-14 14:00:00
590.3,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.0,11.926890335503257,7.0,9.95,9.6,2021-06-14 14:15:00
603.22,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.5,11.932292092566849,7.0,9.85,9.55,2021-06-14 14:30:00
606.33,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.7,11.933517780128572,7.0,9.95,9.65,2021-06-14 14:45:00
606.33,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.2,11.933517780128572,7.0,9.85,9.55,2021-06-14 15:00:00
589.43,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.9,11.926780341023072,7.0,9.85,9.55,2021-06-14 15:15:00
589.43,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.2,11.926780341023072,7.0,10.1,9.75,2021-06-14 15:30:00
615.04,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.0,11.936988280622893,7.0,10.0,9.6,2021-06-14 15:45:00
622.26,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",20.5,11.939668174962293,7.0,9.9,9.55,2021-06-14 16:00:00
617.28,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.7,11.937764978801695,7.0,9.85,9.5,2021-06-14 16:15:00
626.12,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.4,11.941051136363638,7.0,9.95,9.6,2021-06-14 16:30:00
626.12,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.2,11.941051136363638,7.0,10.05,9.65,2021-06-14 16:45:00
626.12,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",19.0,11.941051136363638,7.0,9.75,9.35,2021-06-14 17:00:00
619.08,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.9,11.938417358008934,7.0,9.65,9.35,2021-06-14 17:15:00
613.84,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.7,11.93646453273283,7.0,9.55,9.3,2021-06-14 17:30:00
609.3,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.5,11.934807256235828,7.0,9.45,9.25,2021-06-14 17:45:00
609.3,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",18.7,11.934807256235828,7.0,9.45,9.15,2021-06-14 18:00:00
285.21,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,11.676504344974585,6.926504344974585,10.2,7.0,2021-06-14 18:15:00
290.92,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,11.61497342567241,6.86497342567241,10.3,7.3,2021-06-14 18:30:00
259.84,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,11.492085561497326,6.742085561497326,10.2,7.3,2021-06-14 18:45:00
262.45,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,11.377166578343047,6.627166578343047,10.4,7.5,2021-06-14 19:00:00
265.55,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,11.272307692307695,6.522307692307695,10.2,7.3,2021-06-14 19:15:00
265.55,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,11.163006993006993,13.703309057573898,10.1,7.3,2021-06-14 19:30:00
263.07,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,15.130428495856107,15.140428495856106,10.2,7.3,2021-06-14 19:45:00
267.62,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,15.575273390036452,15.595273390036452,10.3,7.4,2021-06-14 20:00:00
241.46,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,15.827559954320519,15.847559954320518,10.0,7.4,2021-06-14 20:15:00
241.46,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,15.290607156452229,15.310607156452228,10.0,7.4,2021-06-14 20:30:00
241.42,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,15.614139703083364,15.634139703083363,9.9,7.3,2021-06-14 20:45:00
235.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.207051257064897,16.2270512570649,10.0,7.4,2021-06-14 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.250000000000004,16.270000000000007,15.0375,14.875,2021-06-14 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.290000000000003,16.310000000000006,14.675,14.7125,2021-06-14 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.33,16.35,14.7,14.7375,2021-06-14 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,16.370000000000008,16.39000000000001,15.25,15.0625,2021-06-14 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.410000000000004,16.430000000000007,15.45,15.225,2021-06-14 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,16.450000000000003,16.470000000000006,15.55,15.3125,2021-06-14 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,16.49,16.51,15.6125,15.3625,2021-06-14 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,16.530000000000005,16.550000000000008,15.6125,15.3625,2021-06-14 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.57,16.590000000000003,15.6125,15.3625,2021-06-14 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.61,16.630000000000003,15.6625,15.4375,2021-06-14 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.649999999999995,16.669999999999998,15.7125,15.55,2021-06-14 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,16.690000000000005,16.700000000000006,15.8125,15.8,2021-06-15 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.720000000000006,16.730000000000008,15.8125,15.8,2021-06-15 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.750000000000004,16.760000000000005,15.8375,15.875,2021-06-15 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.780000000000005,16.790000000000006,15.8375,15.875,2021-06-15 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,16.810000000000006,16.820000000000007,15.8875,15.9375,2021-06-15 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,16.839999999999993,16.849999999999994,15.9375,16.075,2021-06-15 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.870000000000008,16.88000000000001,15.9375,16.075,2021-06-15 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.899999999999995,16.909999999999997,15.95,16.05,2021-06-15 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,16.93000000000001,16.940000000000012,15.975,16.1375,2021-06-15 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,16.959999999999997,16.97,16.0125,16.2,2021-06-15 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.99,17.0,16.05,16.2625,2021-06-15 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.02,17.03,16.05,16.2625,2021-06-15 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,17.049999999999997,17.06,16.1125,16.3375,2021-06-15 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,17.08,17.09,16.1375,16.3625,2021-06-15 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.11,17.12,16.1875,16.4125,2021-06-15 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.14,17.150000000000002,16.1875,16.4125,2021-06-15 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,17.17,17.180000000000003,16.2125,16.5,2021-06-15 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,17.200000000000003,17.210000000000004,16.2375,16.525,2021-06-15 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,17.229999999999997,17.24,16.2875,16.55,2021-06-15 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,17.26,17.270000000000003,16.2875,16.55,2021-06-15 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,17.290000000000006,17.300000000000008,16.3125,16.6375,2021-06-15 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,17.32,17.330000000000002,16.3375,16.65,2021-06-15 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,17.35,17.360000000000003,16.4,16.7,2021-06-15 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,17.380000000000003,17.390000000000004,16.4625,16.775,2021-06-15 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,17.410000000000004,17.420000000000005,16.4625,16.775,2021-06-15 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,17.440000000000005,17.450000000000006,16.4625,16.8,2021-06-15 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,17.470000000000006,17.480000000000008,16.525,16.85,2021-06-15 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,17.500000000000004,17.510000000000005,16.525,16.85,2021-06-15 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,17.530000000000005,17.540000000000006,16.5625,16.9,2021-06-15 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,17.560000000000006,17.570000000000007,16.5875,16.9375,2021-06-15 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,17.589999999999993,17.599999999999994,16.625,17.0125,2021-06-15 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,17.620000000000008,17.63000000000001,16.675,17.05,2021-06-15 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,17.649999999999995,17.659999999999997,16.6625,17.0375,2021-06-15 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.1,17.68000000000001,17.690000000000012,16.725,17.1,2021-06-15 08:15:00
701.9,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,14.918212543307643,8.378212543307642,13.65,9.45,2021-06-15 08:30:00
706.08,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,13.353098334153369,6.813098334153369,14.35,10.25,2021-06-15 08:45:00
694.79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,11.770519740129936,7.0,13.2,8.95,2021-06-15 09:00:00
693.89,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,11.96018015441807,7.0,12.85,8.8,2021-06-15 09:15:00
690.62,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,11.959210053859966,7.0,12.5,8.25,2021-06-15 09:30:00
690.62,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.4,11.959210053859966,7.0,12.4,8.45,2021-06-15 09:45:00
679.58,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.956534422403736,7.0,12.15,8.05,2021-06-15 10:00:00
623.72,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,11.94019801980198,7.0,11.9,7.85,2021-06-15 10:15:00
657.79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.9,11.95048163756773,7.0,11.6,7.65,2021-06-15 10:30:00
657.79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.0,11.95048163756773,7.0,11.5,7.6,2021-06-15 10:45:00
616.49,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.1,11.937530033637676,7.0,11.4,7.55,2021-06-15 11:00:00
616.49,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,11.937530033637676,7.0,11.4,7.55,2021-06-15 11:15:00
594.75,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,11.928808221448698,7.0,11.3,7.55,2021-06-15 11:30:00
594.75,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,11.928808221448698,7.0,11.3,7.55,2021-06-15 11:45:00
