total_rt,operation,air_temp,T_return,T_supply,date
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.060000000000001,7.060000000000001,2021-06-05 16:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,7.0699999999999985,7.0699999999999985,2021-06-05 16:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.079999999999999,7.079999999999999,2021-06-05 16:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.0900000000000025,7.0900000000000025,2021-06-05 17:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.099999999999998,7.099999999999998,2021-06-05 17:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.3,7.11,7.0,2021-06-05 17:30:00
271.02,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.9,11.652703862660944,7.0,2021-06-05 17:45:00
271.05,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.8,11.652763474081702,7.0,2021-06-05 18:00:00
291.06,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.8,11.685981007564783,7.0,2021-06-05 18:15:00
291.06,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.8,11.685981007564783,7.0,2021-06-05 18:30:00
306.02,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.6,11.708,7.0,2021-06-05 18:45:00
282.64,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.2,11.672342535956357,7.0,2021-06-05 19:00:00
292.31,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",20.1,11.687520051331408,7.0,2021-06-05 19:15:00
277.67,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.8,17.36692646054586,11.366926460545859,2021-06-05 19:30:00
282.92,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",19.6,16.04233691164327,16.052336911643273,2021-06-05 19:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,16.07,16.090000000000003,2021-06-05 20:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,16.11,16.130000000000003,2021-06-05 20:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,16.149999999999995,16.169999999999998,2021-06-05 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.190000000000005,16.210000000000008,2021-06-05 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.23,16.250000000000004,2021-06-05 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.27,16.290000000000003,2021-06-05 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.310000000000006,16.33000000000001,2021-06-05 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.35,16.370000000000005,2021-06-05 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.39,16.410000000000004,2021-06-05 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.43000000000001,16.450000000000014,2021-06-05 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.470000000000006,16.49000000000001,2021-06-05 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.51,16.530000000000005,2021-06-05 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.549999999999997,16.57,2021-06-05 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.589999999999993,16.609999999999996,2021-06-05 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.630000000000003,16.650000000000006,2021-06-05 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.67,16.690000000000005,2021-06-05 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,16.709999999999997,16.72,2021-06-06 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,16.74,16.75,2021-06-06 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.77,16.78,2021-06-06 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,16.799999999999997,16.81,2021-06-06 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.83,16.84,2021-06-06 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.86,16.87,2021-06-06 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,16.89,16.900000000000002,2021-06-06 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,16.92,16.930000000000003,2021-06-06 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,16.950000000000003,16.960000000000004,2021-06-06 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,16.98,16.990000000000002,2021-06-06 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,17.01,17.020000000000003,2021-06-06 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.7,17.040000000000003,17.050000000000004,2021-06-06 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.8,17.07,17.080000000000002,2021-06-06 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,17.1,17.110000000000003,2021-06-06 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",17.9,17.130000000000003,17.140000000000004,2021-06-06 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.160000000000004,17.170000000000005,2021-06-06 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.0,17.190000000000005,17.200000000000006,2021-06-06 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,17.220000000000006,17.230000000000008,2021-06-06 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,17.250000000000004,17.260000000000005,2021-06-06 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.1,17.280000000000005,17.290000000000006,2021-06-06 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.310000000000006,17.320000000000007,2021-06-06 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,17.339999999999993,17.349999999999994,2021-06-06 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.370000000000008,17.38000000000001,2021-06-06 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.399999999999995,17.409999999999997,2021-06-06 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.43000000000001,17.440000000000012,2021-06-06 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,17.459999999999997,17.47,2021-06-06 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,17.49,17.5,2021-06-06 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,17.52,17.53,2021-06-06 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,17.549999999999997,17.56,2021-06-06 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,17.58,17.59,2021-06-06 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,17.61,17.62,2021-06-06 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,17.64,17.650000000000002,2021-06-06 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,17.67,17.680000000000003,2021-06-06 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,17.700000000000003,17.710000000000004,2021-06-06 08:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,17.729999999999997,17.74,2021-06-06 08:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,17.76,17.770000000000003,2021-06-06 08:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,17.780000000000005,17.780000000000005,2021-06-06 09:00:00
252.48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.0,15.138200109749405,8.781514541796232,2021-06-06 09:15:00
252.48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.1,13.397706237424543,7.04102066947137,2021-06-06 09:30:00
314.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.4,11.75983793517407,7.0,2021-06-06 09:45:00
314.55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.6,11.71983793517407,7.0,2021-06-06 10:00:00
298.97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.3,11.697564807541243,7.0,2021-06-06 10:15:00
272.63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.3,11.655513827244793,7.0,2021-06-06 10:30:00
272.63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.0,11.655513827244793,7.0,2021-06-06 10:45:00
272.63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.7,11.655513827244793,7.0,2021-06-06 11:00:00
256.45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.9,11.625608656447252,7.0,2021-06-06 11:15:00
262.14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.0,11.636122412878118,7.0,2021-06-06 11:30:00
202.94,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.0,11.49700864170175,7.0,2021-06-06 11:45:00
179.41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.5,11.420546932742052,7.0,2021-06-06 12:00:00
240.38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.4,11.591977077363897,7.0,2021-06-06 12:15:00
143.28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.5,11.261373773416592,7.0,2021-06-06 12:30:00
245.58,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.3,11.603186504217433,7.0,2021-06-06 12:45:00
175.22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.7,11.404474610356962,7.0,2021-06-06 13:00:00
250.39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",24.0,11.612903225806452,7.0,2021-06-06 13:15:00
247.14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.9,11.606636838180464,7.0,2021-06-06 13:30:00
164.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",24.7,11.359383306751727,7.0,2021-06-06 13:45:00
141.29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",25.2,11.250902527075814,7.0,2021-06-06 14:00:00
205.59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.6,11.504601226993866,7.0,2021-06-06 14:15:00
146.72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",23.2,11.27930029154519,7.0,2021-06-06 14:30:00
256.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.8,11.625157913733986,7.0,2021-06-06 14:45:00
256.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.8,11.625157913733986,7.0,2021-06-06 15:00:00
133.37,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.7,11.205047318611989,7.0,2021-06-06 15:15:00
253.87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",22.2,11.620382165605093,7.0,2021-06-06 15:30:00
253.87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.6,11.620382165605093,7.0,2021-06-06 15:45:00
181.5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.9,11.42780487804878,7.0,2021-06-06 16:00:00
215.66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.5,11.53247845280639,7.0,2021-06-06 16:15:00
228.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.5,11.564312862572512,7.0,2021-06-06 16:30:00
228.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.4,11.564312862572512,7.0,2021-06-06 16:45:00
236.88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.4,11.584478420747049,7.0,2021-06-06 17:00:00
202.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.4,11.49499888864192,7.0,2021-06-06 17:15:00
202.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.1,11.49499888864192,7.0,2021-06-06 17:30:00
202.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.1,11.49499888864192,7.0,2021-06-06 17:45:00
114.98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.7,11.081647142350018,7.0,2021-06-06 18:00:00
274.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.5,11.658573853989813,7.0,2021-06-06 18:15:00
149.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.7,11.29191832039114,7.0,2021-06-06 18:30:00
149.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.8,11.29191832039114,7.0,2021-06-06 18:45:00
149.19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",21.2,11.29191832039114,7.0,2021-06-06 19:00:00
143.26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.8,11.261373773416592,7.0,2021-06-06 19:15:00
188.57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.6,17.233762550520204,7.52106188951926,2021-06-06 19:30:00
188.57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.5,11.972077431539187,11.982077431539187,2021-06-06 19:45:00
278.98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",20.4,16.65649941461783,16.676499414617833,2021-06-06 20:00:00
205.4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",19.8,15.789416794562591,15.80941679456259,2021-06-06 20:15:00
125.01,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",19.5,15.441812147361436,15.461812147361435,2021-06-06 20:30:00
125.01,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",19.1,15.310481247925654,15.330481247925654,2021-06-06 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,15.350000000000001,15.370000000000001,2021-06-06 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,15.389999999999997,15.409999999999997,2021-06-06 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,15.429999999999994,15.449999999999994,2021-06-06 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,15.470000000000006,15.490000000000006,2021-06-06 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,15.51,15.53,2021-06-06 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.549999999999994,15.569999999999993,2021-06-06 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.590000000000005,15.610000000000005,2021-06-06 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.630000000000003,15.650000000000002,2021-06-06 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,15.669999999999998,15.689999999999998,2021-06-06 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.709999999999996,15.729999999999995,2021-06-06 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.750000000000004,15.770000000000003,2021-06-06 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.79,15.809999999999999,2021-06-06 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,15.829999999999995,15.839999999999995,2021-06-07 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,15.859999999999996,15.869999999999996,2021-06-07 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,15.889999999999997,15.899999999999997,2021-06-07 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,15.919999999999998,15.929999999999998,2021-06-07 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.7,15.95,15.959999999999999,2021-06-07 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,15.98,15.99,2021-06-07 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.01,16.020000000000003,2021-06-07 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,16.040000000000003,16.050000000000004,2021-06-07 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.07,16.080000000000002,2021-06-07 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,16.1,16.110000000000003,2021-06-07 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.130000000000003,16.140000000000004,2021-06-07 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.160000000000004,16.170000000000005,2021-06-07 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.190000000000005,16.200000000000006,2021-06-07 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.220000000000006,16.230000000000008,2021-06-07 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.250000000000004,16.260000000000005,2021-06-07 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.2,16.280000000000005,16.290000000000006,2021-06-07 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.3,16.310000000000006,16.320000000000007,2021-06-07 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.339999999999993,16.349999999999994,2021-06-07 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.4,16.370000000000008,16.38000000000001,2021-06-07 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.5,16.399999999999995,16.409999999999997,2021-06-07 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.43000000000001,16.440000000000012,2021-06-07 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.459999999999997,16.47,2021-06-07 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.6,16.49,16.5,2021-06-07 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,16.52,16.53,2021-06-07 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.8,16.549999999999997,16.56,2021-06-07 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.58,16.59,2021-06-07 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.61,16.62,2021-06-07 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",18.9,16.64,16.650000000000002,2021-06-07 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,16.67,16.680000000000003,2021-06-07 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.0,16.700000000000003,16.710000000000004,2021-06-07 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,16.73,16.740000000000002,2021-06-07 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,16.76,16.770000000000003,2021-06-07 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.790000000000003,16.800000000000004,2021-06-07 08:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,16.82,16.830000000000002,2021-06-07 08:15:00
686.83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,15.441023678891133,15.451023678891133,2021-06-07 08:30:00
686.83,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,15.582915824429687,9.042915824429686,2021-06-07 08:45:00
686.83,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,13.998417557031473,7.4484175570314735,2021-06-07 09:00:00
686.83,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,12.408345365290211,7.0,2021-06-07 09:15:00
670.93,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,11.954142667257422,7.0,2021-06-07 09:30:00
624.78,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,11.940613632769256,7.0,2021-06-07 09:45:00
624.78,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,11.940613632769256,7.0,2021-06-07 10:00:00
601.19,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,11.931495610796617,7.0,2021-06-07 10:15:00
601.19,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,11.931495610796617,7.0,2021-06-07 10:30:00
560.47,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,11.913729615991581,7.0,2021-06-07 10:45:00
560.47,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,11.913729615991581,7.0,2021-06-07 11:00:00
550.55,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,11.909058487874464,7.0,2021-06-07 11:15:00
476.55,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,11.868805558393788,7.0,2021-06-07 11:30:00
424.08,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,11.832061068702288,7.0,2021-06-07 11:45:00
424.08,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,11.832061068702288,7.0,2021-06-07 12:00:00
432.86,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,11.838810641627546,7.0,2021-06-07 12:15:00
414.64,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,11.824624694518794,7.0,2021-06-07 12:30:00
407.12,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,11.81844005207717,7.0,2021-06-07 12:45:00
407.12,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,11.81844005207717,7.0,2021-06-07 13:00:00
407.12,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,11.81844005207717,7.0,2021-06-07 13:15:00
411.49,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,11.82210242587601,7.0,2021-06-07 13:30:00
187.61,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.0,11.44876660341556,7.179316888045541,2021-06-07 13:45:00
